article_id,source_id,source_name,author,title,description,url,url_to_image,published_at,published_at_parsed,content,article_type,category,title_length,description_length,content_length,estimated_word_count,has_image,has_author,published_year,published_month,published_day,published_hour,published_day_of_week,published_week,published_date,title_word_count,description_word_count,content_category,engagement_score,created_at,updated_at
-2747783536601170414,,jaguars.com,Unknown,Victory Monday Social Reacts: Jaguars Fans Ecstatic After 3-1 Start to the 2025 Season - Jaguars.com,"Top Tweets From the Fans, National Media & More Following the Dominant Win over the 49ers in Week 4 of the Jacksonville Jaguars’ 2025 NFL Regular Season",https://www.jaguars.com/news/k000505-victory-monday-social-reacts-jaguars-fans-ecstatic-after-3-1-start-to-the-2025-season,https://static.clubs.nfl.com/image/upload/t_editorial_landscape_12_desktop/jaguars/wvmup9by8tcyxivyvnoc,2025-09-29T17:34:26Z,2025-09-29 17:34:26.000000,,headlines,,100,152,0,0,1,0,2025,9,29,17,Monday,40,2025-09-29,16,27,General,490,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2557979792488079451,,Nrn.com,Nation's Restaurant News,Noodles & Company offers $4.95 deal in celebration of its 30th birthday,The offer comes as the fast-casual continues to struggle with value perception,https://www.nrn.com/fast-casual/noodles-company-offers-4-95-deal-in-celebration-of-its-30th-birthday,https://media.zenfs.com/en/nation_s_restaurant_news_250/8a41ec55f684571249c6f9e125e0fc14,2025-09-30T17:09:00Z,2025-09-30 17:09:00.000000,"You can find original article here Nrn. Subscribe to our free daily Nrn newsletters.
Noodles &amp; Company, facing declining traffic that management has attributed to an eroding value perception, is… [+2428 chars]",headlines,,71,78,214,32,1,1,2025,9,30,17,Tuesday,40,2025-09-30,12,12,General,393,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2546377847579490283,,CNBC,Gabrielle Fonrouge,Nike will report earnings after the bell. Here's what Wall Street expects - CNBC,Nike previously said it's expecting its quarterly sales to be down but its performance is expected to improve in the quarters ahead.,https://www.cnbc.com/2025/09/30/nike-nke-q1-2026-earnings.html,https://image.cnbcfm.com/api/v1/image/108077585-1734535741032-gettyimages-2188445202-img_1635_belsnmkl.jpeg?v=1759236182&w=1920&h=1080,2025-09-30T16:00:01Z,2025-09-30 16:00:01.000000,"Nike is expected to report a decline in quarterly sales on Tuesday, but its forecast for the year ahead will show investors whether CEO Elliott Hill's strategy is gaining traction.
The sneaker giant… [+2832 chars]",headlines,,80,132,214,35,1,1,2025,9,30,16,Tuesday,40,2025-09-30,14,22,General,777,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2438484540368052600,,Fantraxhq.com,Nick Skrip,Waiver Wire Winners for Fantasy Football – Week 5 - FantraxHQ,Injuries and bye weeks are wreaking havoc but Nick Skrip has the Week 5 waiver aire additions that can keep the fantasy football going.,https://fantraxhq.com/?p=168279,https://fantraxhq.com/wp-content/uploads/2025/09/DOubs.webp,2025-09-30T10:39:57Z,2025-09-30 10:39:57.000000,"Week 5 of fantasy football is upon us, and Ive highlighted my top waiver wire targets, which consist of players rostered in under 60% of Fantrax leagues. With the variety of league formats and roster… [+11931 chars]",headlines,,61,135,215,37,1,1,2025,9,30,10,Tuesday,40,2025-09-30,11,24,AI,41,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2426340883267639221,,GlobeNewswire,Coalesce,Coalesce Recognized as Leader in Snowflake’s Modern Marketing Data Stack Report,Coalesce’s data transformation and governance solutions drive innovation for joint customers Coalesce’s data transformation and governance solutions drive innovation for joint customers,https://www.globenewswire.com/news-release/2025/09/30/3158969/0/en/Coalesce-Recognized-as-Leader-in-Snowflake-s-Modern-Marketing-Data-Stack-Report.html,https://ml.globenewswire.com/Resource/Download/2e964519-52ce-481b-96c9-2a954fc0873b,2025-09-30T17:00:00Z,2025-09-30 17:00:00.000000,"SAN FRANCISCO, Sept. 30, 2025 (GLOBE NEWSWIRE) -- Coalesce, the data transformation and governance platform designed for the AI era, today announced that it has been recognized by Snowflake, the AI D… [+3848 chars]",headlines,,79,185,214,34,1,1,2025,9,30,17,Tuesday,40,2025-09-30,11,22,Finance,407,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2392908923511981007,,Rolling Stone,Nancy Dillon,"Body Found in D4vd’s Tesla: Cops Explain Lack of Named Suspects, Charges - Rolling Stone","Cops investigating the body found in D4vd's Tesla say it's too soon to know if charges beyond ""concealment"" of Celeste Rivas' remains will be possible",http://www.rollingstone.com/music/music-news/d4vd-tesla-body-celeste-rivas-suspect-charges-1235437793/,https://www.rollingstone.com/wp-content/uploads/2025/09/D4vd-cops-explain.jpg?crop=0px%2C83px%2C1800px%2C1014px&resize=1600%2C900,2025-09-29T23:53:02Z,2025-09-29 23:53:02.000000,Los Angeles police confirmed today that the Tesla registered to platinum-selling singer D4vd that was found to have the decomposed remains of 14-year-old Celeste Rivas Hernandez stashed in its trunk … [+5968 chars],headlines,,88,150,214,33,1,1,2025,9,29,23,Monday,40,2025-09-29,15,25,AI,739,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2369965832636795759,,Www.gov.uk,UK Space Agency,Guidance: Unlocking Space - GovBridge resources,"Find training resources for space entrepreneurs on selling into government, driving public sector adoption of space technology.",https://www.gov.uk/government/publications/unlocking-space-govbridge-resources,https://www.gov.uk/assets/static/govuk-opengraph-image-4196a4d6333cf92aaf720047f56cfd91b3532d7635fc21ebcf0d5897df6b5f77.png,2025-09-30T16:35:16Z,2025-09-30 16:35:16.000000,The Unlocking Space for Government - Civil (USG - C) and the Unlocking Space for Government Defence (USG - D) programmes delivered a learning programme named GovBridge in financial year 2024/25 as pa… [+440 chars],headlines,,47,127,213,35,1,1,2025,9,30,16,Tuesday,40,2025-09-30,6,17,General,411,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2341776186374285723,,Secsports.com,Unknown,SEC Football Players of the Week: Sept. 29 - Southeastern Conference,The Southeastern Conference announces the league's Football Players of the Week for September 29.,https://www.secsports.com/news/2025/09/sec-football-players-of-the-week-sept-29,https://www.secsports.com/imgproxy/jBdYEjEjLuCP0XwtKXbjosGA1uTwNhqrnw9rqi3-jFo/rs:fit:1200:630:0:g:ce/aHR0cHM6Ly9zdG9yYWdlLmdvb2dsZWFwaXMuY29tL3NlY3Nwb3J0cy1wcm9kL3VwbG9hZC8yMDI1LzA5LzI5Lzg1NTM2NjEzLTExMmYtNDNiOS05NjdhLWY4YmRlNjFhZmY1My5wbmc.png,2025-09-29T18:25:16Z,2025-09-29 18:25:16.000000,©SEC Sports. All rights reserved.,headlines,,68,97,33,5,1,0,2025,9,29,18,Monday,40,2025-09-29,11,14,Sports,289,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2320509038419831316,,Slate Magazine,Alex Kirshner,We Now Have Our Ted Lasso of College Football. It’s Surprisingly Great. - Slate,Chad Powers feels true to the scenery and the characters of college football.,https://slate.com/culture/2025/09/glen-powell-chad-powers-show-eli-manning-hulu-football.html,https://compote.slate.com/images/7cd007cf-1e26-486f-9c31-2ad6f88a51c0.jpeg?crop=1560%2C1040%2Cx0%2Cy0&width=1560,2025-09-30T15:00:00Z,2025-09-30 15:00:00.000000,"In 2013, NBC produced a 4-minute, 41-second commercial to hype up its acquisition of broadcast rights for the English Premier League. Jason Sudeikis starred as an American Coach in London. After that… [+8210 chars]",headlines,,79,77,214,34,1,1,2025,9,30,15,Tuesday,40,2025-09-30,14,13,General,99,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2308939067826642662,,Financial Times,Robert Smith,First Brands bankruptcy probe examines if invoices were pledged multiple times - Financial Times,Special committee investigating auto parts group’s financing also examines whether collateral was ‘commingled’,https://www.ft.com/content/664d8d0f-0ed6-4963-a89b-74234a977148,https://images.ft.com/v3/image/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F80bb7b68-69fa-4623-a6d2-39f0633b207b.jpg?source=next-barrier-page,2025-09-30T11:11:22Z,2025-09-30 11:11:22.000000,"FT Digital Edition: todays FT, cover to cover on any device. This subscription does not include access to ft.com or the FT App.
<ul><li>FT Digital Edition: our digitised print edition</li><li>Global… [+201 chars]",headlines,,96,110,213,32,1,1,2025,9,30,11,Tuesday,40,2025-09-30,14,13,Finance,932,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2136993216680324277,,Yahoo Entertainment,Catherine Brock,"Gold price today, Tuesday, September 30, 2025: Gold’s first open above $3,800 as government shutdown approaches - Yahoo Finance","Gold futures opened at a record $3,863.10 per ounce on Tuesday, up 1.1% from Monday’s close of $3,820.90. This is the precious metal’s first open above...",https://finance.yahoo.com/personal-finance/investing/article/gold-price-today-tuesday-september-30-2025-golds-first-open-above-3800-as-government-shutdown-approaches-113229274.html,https://s.yimg.com/ny/api/res/1.2/JAnYCImpAo0kXjBt.7s7bQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/os/creatr-uploaded-images/2025-06/6a0397d0-407f-11f0-af39-b968db313295,2025-09-30T11:32:03Z,2025-09-30 11:32:03.000000,"Gold (GC=F) futures opened at a record $3,863.10 per ounce on Tuesday, up 1.1% from Mondays close of $3,820.90. This is the precious metals first open above $3,800.
Ongoing economic uncertainty and … [+4466 chars]",headlines,,127,154,214,35,1,1,2025,9,30,11,Tuesday,40,2025-09-30,19,26,General,81,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2132722470980040626,ign,IGN,Wesley Yin-Poole,Sony Details Ghost of Yotei Day-One Patch Notes — Includes an Extensive List of Improvements - IGN,PlayStation 5 exclusive Ghost of Yotei has a day-one patch that adds a number of important features to the game. Sony has provided IGN with the patch notes.,https://www.ign.com/articles/sony-details-ghost-of-yotei-day-one-patch-notes-includes-an-extensive-list-of-improvements,https://assets-prd.ignimgs.com/2024/09/24/ghost-of-yotai-1727217918872.jpg?width=1280&format=jpg&auto=webp&quality=80,2025-09-30T09:24:06Z,2025-09-30 09:24:06.000000,"PlayStation 5 exclusive Ghost of Yotei has a day-one patch that adds a number of important features to the game.
Sony confirmed the patch notes, below, to IGN and the fact disc owners will have to i… [+7927 chars]",headlines,,98,156,214,39,1,1,2025,9,30,9,Tuesday,40,2025-09-30,17,28,AI,414,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2084426296491410667,,Notebookcheck.net,Alex Alderson,LG UltraGear OLED 27GX704A gaming monitor to receive global release with US pricing revealed,"US pricing information for LG's latest 27-inch WOLED gaming monitor has surfaced online. Undercutting the company's Primary RGB Tandem OLED alternative by $50, the LG UltraGear OLED 27GX704A combines a native 1440p output with a 240 Hz refresh rate and 1,300 …",https://www.notebookcheck.net/LG-UltraGear-OLED-27GX704A-gaming-monitor-to-receive-global-release-with-US-pricing-revealed.1128151.0.html,https://www.notebookcheck.net/fileadmin/Notebooks/News/_nc5/lg-ultragear-oled-27-us-pricing-kv.jpg,2025-09-30T16:36:00Z,2025-09-30 16:36:00.000000,"Confusingly, the UltraGear OLED 27GX704A relies on LG Display's older 2nd Gen WOLED technology despite its name. As we covered at the time, the UltraGear OLED 27GX704A outputs natively at 1440p acros… [+555 chars]",headlines,,92,260,213,34,1,1,2025,9,30,16,Tuesday,40,2025-09-30,14,42,General,456,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-2024425310509951676,associated-press,Associated Press,Stephen Hawkins,Bruce Bochy out as Rangers manager after 3-year stint and the team's only World Series title - AP News,Bruce Bochy will not return as manager of the Texas Rangers after a three-year stint that began with the franchise’s first World Series championship in 2023 before missing the playoffs in both seasons since then. The Rangers announced Monday night that the te…,https://apnews.com/article/bruce-bochy-texas-rangers-24f3229d0a37f5b37209a501d7f71b71,https://dims.apnews.com/dims4/default/883c548/2147483647/strip/true/crop/5910x3324+0+308/resize/1440x810!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F87%2Ff0%2F988b13ecdf5ae2cd6fc49ad39def%2F8935fb612fc4416a87a37017759a3165,2025-09-30T02:38:00Z,2025-09-30 02:38:00.000000,"ARLINGTON, Texas (AP) Bruce Bochy will not return as manager of the Texas Rangers after a three-year stint that began with the franchises first World Series championship in 2023 before missing the pl… [+4829 chars]",headlines,,102,260,214,35,1,1,2025,9,30,2,Tuesday,40,2025-09-30,19,43,General,472,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-1845281137685989762,,GlobeNewswire,Msheireb Properties,The Business Year and Msheireb Properties Launch AI for Good Qatar Challenge at the Qatar Investment and Innovation Conference,"The Business Year (TBY), in collaboration with Msheireb Properties, is proud to announce the launch of the AI for Good Qatar Challenge.......",https://www.globenewswire.com/news-release/2025/09/30/3158959/0/en/The-Business-Year-and-Msheireb-Properties-Launch-AI-for-Good-Qatar-Challenge-at-the-Qatar-Investment-and-Innovation-Conference.html,https://ml-eu.globenewswire.com/Resource/Download/e331db1a-3af7-49d9-841e-36e7d5bae43a,2025-09-30T16:44:00Z,2025-09-30 16:44:00.000000,"DOHA, Qatar, Sept. 30, 2025 (GLOBE NEWSWIRE) -- The Business Year (TBY), in collaboration with Msheireb Properties, is proud to announce the launch of the AI for Good Qatar Challenge in partnership w… [+4893 chars]",headlines,,126,141,214,35,1,1,2025,9,30,16,Tuesday,40,2025-09-30,19,22,AI,633,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-1843832773468328324,financial-post,Financial Post,The Associated Press,Amazon’s unveils new generation of devices all powered by AI,"NEW YORK (AP) — Online juggernaut Amazon Inc. unveiled its next generation of Kindle, Ring and Echo devices, among other gadgets, that are all powered by artificial intelligence and connected to Alexa+, its AI-infused personal assistant, which made its debut …",https://financialpost.com/pmn/amazons-unveils-new-generation-of-devices-all-powered-by-ai,,2025-09-30T16:50:49Z,2025-09-30 16:50:49.000000,"NEW YORK (AP) Online juggernaut Amazon Inc. unveiled its next generation of Kindle, Ring and Echo devices, among other gadgets, that are all powered by artificial intelligence and connected to Alexa+… [+3625 chars]",headlines,,60,260,214,33,0,1,2025,9,30,16,Tuesday,40,2025-09-30,10,41,AI,473,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
-1772964001361660068,the-verge,The Verge,Brandt Ranj,Amazon’s kid-friendly Kindles are cheaper than ever ahead of October Prime Day - The Verge,"Amazon’s Kindle Kids, Kindle Paperwhite Kids, and Kindle Colorsoft Kids e-readers are at their lowest prices ever as early Amazon Prime Big Deal Days deals. You can save up to $60 by picking one up now.",https://www.theverge.com/tech/787249/amazon-kindle-kids-october-prime-day-deal-sale,https://platform.theverge.com/wp-content/uploads/sites/2/2025/09/Kindle-Kids.jpg?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613&w=1200,2025-09-29T15:30:00Z,2025-09-29 15:30:00.000000,"<ul><li></li><li></li><li></li></ul>
Amazon has already started discounting its own hardware ahead of the Prime Big Deal Days sale. 
Amazon has already started discounting its own hardware ahead of… [+4534 chars]",headlines,,90,202,214,29,1,1,2025,9,29,15,Monday,40,2025-09-29,15,36,General,563,2025-10-01 13:21:47.255931,2025-10-01 13:21:47.258944
